order_long,order_short,week,position,song,artist
47535,3891,6/13/20,27,Sour Candy,Lady Gaga
47536,3892,6/13/20,28,Heartless,"Diplo, Thomas Wesley"
47544,3893,6/13/20,36,Tell Me U Luv Me,Juice WRLD
47546,3894,6/13/20,38,TKN,Rosalia
47547,3895,6/13/20,39,Hasta Que Dios Diga,Anuel AA
47548,3896,6/13/20,40,Got What I Got,Jason Aldean
47578,3897,6/20/20,30,We Paid,Lil Baby
47588,3898,6/20/20,40,Otherside Of America,Meek Mill
47589,3899,6/27/20,1,Trollz,6ix9ine
47591,3900,6/27/20,3,The Bigger Picture,Lil Baby
47619,3901,6/27/20,31,Bluebird,Miranda Lambert
47660,3902,7/4/20,32,Savage Love,Jawsh 685
47662,3903,7/4/20,34,Black Parade,Beyonce Knowles
47689,3904,7/11/20,21,Girls In The Hood,Megan Thee Stallion
47695,3905,7/11/20,27,How You Like That,BlackPink
47703,3906,7/11/20,35,Wash Us In The Blood,Kanye West
47714,3907,7/18/20,6,For The Night,"Pop Smoke, Lil Baby"
47718,3908,7/18/20,10,The Woo,"Pop Smoke, 50 Cent"
47726,3909,7/18/20,18,Dior,Pop Smoke
47750,3910,7/25/20,2,Come &amp; Go,Juice WRLD
47753,3911,7/25/20,5,Wishing Well,Juice WRLD
47754,3912,7/25/20,6,Life's A Mess,Juice Wrld
47757,3913,7/25/20,9,Hate The Other Side,"Juice WRLD, Marshmello, Polo G"
47759,3914,7/25/20,11,Blood On My Jeans,Juice WRLD
47760,3915,7/25/20,12,Titanic,Juice WRLD
47763,3916,7/25/20,15,Bad Energy,Juice WRLD
47768,3917,7/25/20,20,The Adventures Of Moon Man &amp; Slim Shady,Kid Cudi
47791,3918,8/1/20,3,Popstar,DJ Khaled
47794,3919,8/1/20,6,Greece,DJ Khaled
47819,3920,8/1/20,31,Die From A Broken Heart,Maddie
47829,3921,8/8/20,1,Cardigan,Taylor Swift
47832,3922,8/8/20,4,The 1,Taylor Swift
47834,3923,8/8/20,6,Exile,Taylor Swift
47838,3924,8/8/20,10,The Last Great American Dynasty,Taylor Swift
47840,3925,8/8/20,12,My Tears Ricochet,Taylor Swift
47846,3926,8/8/20,18,August,Taylor Swift
47850,3927,8/8/20,22,Mirrorball,Taylor Swift
47862,3928,8/8/20,34,Nobody's Love,Maroon 5
47869,3929,8/15/20,1,Watermelon Sugar,Harry Styles
47874,3930,8/15/20,6,My Future,Billie Eilish
47883,3931,8/15/20,15,Move Ya Hips,"A$AP Ferg, Nicki Minaj"
47886,3932,8/15/20,18,Mood Swings,Pop Smoke
47900,3933,8/15/20,32,Done,Chris Janson
47907,3934,8/15/20,39,I Should Probably Go To Bed,Dan + Shay
47909,3935,8/22/20,1,WAP,Cardi B
47915,3936,8/22/20,7,Smile,Juice WRLD
47918,3937,8/22/20,10,Rags2Riches,Rod Wave
47940,3938,8/22/20,32,Be Like That,"Kane Brown, Swae Lee"
47946,3939,8/22/20,38,Cool Again,Kane Brown
47950,3940,8/29/20,2,Laugh Now Cry Later,Drake
47954,3941,8/29/20,6,7 Summers,Morgan Wallen
47958,3942,8/29/20,10,Midnight Sky,Miley Cyrus
47969,3943,8/29/20,21,Mood,24kGoldn
47989,3944,9/5/20,1,Dynamite,BTS
48010,3945,9/5/20,22,Lovin' On You,Luke Combs
48019,3946,9/5/20,31,If The World Was Ending,JP Saxe
48026,3947,9/5/20,38,I Love My Country,Florida Georgia Line
48036,3948,9/12/20,8,Ice Cream,Blackpink
48054,3949,9/12/20,26,Over Now,Calvin Harris
48059,3950,9/12/20,31,One Of Them Girls,Lee Brice
48090,3951,9/19/20,22,Hit Different,SZA
48103,3952,9/19/20,35,Lemonade,"Internet Money, Gunna"
48139,3953,9/26/20,31,My Window,YoungBoy Never Broke Again
48141,3954,9/26/20,33,OK Not To Be OK,Marshmello
48146,3955,9/26/20,38,More Than My Hometown,Morgan Wallen
48151,3956,10/3/20,3,Holy,Justin Bieber
48171,3957,10/3/20,23,Said Sum,Moneybagg Yo
48174,3958,10/3/20,26,Bang!,AJR
48178,3959,10/3/20,30,ily (I Love You Baby),Surf Mesa
48179,3960,10/3/20,31,Kings &amp; Queens,Ava Max
48188,3961,10/3/20,40,Some Girls,Jameson Rodgers
48189,3962,10/10/20,1,Franchise,Travis Scott
48235,3963,10/17/20,7,Runnin,21 Savage
48239,3964,10/17/20,11,Mr. Right Now,"21 Savage, Boomin"
48240,3965,10/17/20,12,Wonder,Shawn Mendes
48242,3966,10/17/20,14,Glock In My Lap,21 Savage
48244,3967,10/17/20,16,Dreams,Fleetwood Mac
48251,3968,10/17/20,23,Rich N*gga Sh*t,"21 Savage, Metro Boomin"
48253,3969,10/17/20,25,Don't Stop,Megan Thee Stallion
48258,3970,10/17/20,30,Slidin,21 Savage
48259,3971,10/17/20,31,Many Men,21 Savage
48261,3972,10/17/20,33,Fallin',Why Don't We
48319,3973,10/31/20,11,Lonely,Justin Bieber
48349,3974,11/7/20,1,Positions,Ariana Grande
48350,3975,11/7/20,2,Forever After All,Luke Combs
48372,3976,11/7/20,24,Better Together,Luke Combs
48378,3977,11/7/20,30,Tyler Herro,Jack Harlow
48383,3978,11/7/20,35,Love You Like I Used To,Russell Dickerson
48394,3979,11/14/20,6,34+35,Ariana Grande
48395,3980,11/14/20,7,Dakiti,Bad Bunny
48410,3981,11/14/20,22,Levitating,Dua Lipa
48416,3982,11/14/20,28,Motive,Ariana Grande
48418,3983,11/14/20,30,Off The Table,Ariana Grande
48424,3984,11/14/20,36,Pretty Heart,Parker McCollum
48426,3985,11/14/20,38,pov,Ariana Grande
48436,3986,11/21/20,8,Hawai,Maluma
48459,3987,11/21/20,31,What That Speed Bout!?,"Mike WiLL Made-It, Nicki Minaj"
48460,3988,11/21/20,32,Happy Anywhere,Blake Shelton
48464,3989,11/21/20,36,Diamonds,Sam Smith
48470,3990,11/28/20,2,Therefore I Am,Billie Eilish
48488,3991,11/28/20,20,Starting Over,Chris Stapleton
48492,3992,11/28/20,24,Drankin N Smokin,Future
48496,3993,11/28/20,28,Holiday,Lil Nas X
48499,3994,11/28/20,31,"Big, Big Plans",Chris Lane
48509,3995,12/5/20,1,Life Goes On,BTS
48515,3996,12/5/20,7,Monster,Shawn Mendes
48517,3997,12/5/20,9,Body,Megan Thee Stallion
48519,3998,12/5/20,11,Blue &amp; Grey,BTS
48529,3999,12/5/20,21,Stay,BTS
48530,4000,12/5/20,22,Somebody's Problem,Morgan Wallen
48569,4001,12/12/20,21,Sleigh Ride,Ronettes
48581,4002,12/12/20,33,La Noche De Anoche,Bad Bunny
48614,4003,12/19/20,26,On Me,Lil Baby
48629,4004,12/26/20,1,Willow,Taylor Swift
48645,4005,12/26/20,17,Champagne Problems,Taylor Swift
48656,4006,12/26/20,28,"No Body, No Crime",Taylor Swift
48658,4007,12/26/20,30,'Tis The Damn Season,Taylor Swift
48666,4008,12/26/20,38,Gold Rush,Taylor Swift
48668,4009,12/26/20,40,Tequila Shots,Kid Cudi
48714,4010,1/9/21,6,Go Crazy,Chris Brown
48730,4011,1/9/21,22,What You Know Bout Love,Pop Smoke
48735,4012,1/9/21,27,Whoopty,CJ
48737,4013,1/9/21,29,Run Rudolph Run,Chuck Berry
48740,4014,1/9/21,32,Afterglow,Ed Sheeran
48746,4015,1/9/21,38,Good Days,SZA
48755,4016,1/16/21,7,Anyone,Justin Bieber
48778,4017,1/16/21,30,Champagne Night,Lady A
48786,4018,1/16/21,38,You Broke Me First,Tate McRae
48789,4019,1/23/21,1,Drivers License,Olivia Rodrigo
48795,4020,1/23/21,7,Wasted On You,Morgan Wallen
48814,4021,1/23/21,26,Sand In My Boots,Morgan Wallen
48817,4022,1/23/21,29,Best Friend,Saweetie
48822,4023,1/23/21,34,My Ex's Best Friend,Machine Gun Kelly
48845,4024,1/30/21,17,Bad Boy,Juice WRLD
48852,4025,1/30/21,24,You're Mines Still,Yung Bleu
48859,4026,1/30/21,31,Streets,Doja Cat
48861,4027,1/30/21,33,Good Time,Niko Moon
48862,4028,1/30/21,34,Hole In The Bottle,Kelsea Ballerini
48887,4029,2/6/21,19,Throat Baby (Go Baby),BRS Kash
48900,4030,2/6/21,32,Back In Blood,Pooh Shiesty
48944,4031,2/13/21,36,Finesse Out The Gang Way,Lil Durk
48950,4032,2/20/21,2,Up,Cardi B
48968,4033,2/20/21,20,Cry Baby,Megan Thee Stallion
48979,4034,2/20/21,31,Time Today,Moneybagg Yo
48988,4035,2/20/21,40,Without You,Kid LAROI
48991,4036,2/27/21,3,Calling My Phone,Lil Tjay
49023,4037,2/27/21,35,Put Your Records On,Ritt Momney
49026,4038,2/27/21,38,Just The Way,Parmalee
49028,4039,2/27/21,40,Beers And Sunshine,Darius Rucker
49058,4040,3/6/21,30,No More Parties,Coi Leray
49059,4041,3/6/21,31,Down To One,Luke Bryan
49067,4042,3/6/21,39,What's Your Country Song,Thomas Rhett
49084,4043,3/13/21,16,Beat Box,SpotemGottem
49104,4044,3/13/21,36,Telepatia,Kali Uchis
49105,4045,3/13/21,37,The Good Ones,Gabby Barrett
49107,4046,3/13/21,39,My Head &amp; My Heart,Ava Max
49109,4047,3/20/21,1,What's Next,Drake
49110,4048,3/20/21,2,Wants And Needs,Drake
49111,4049,3/20/21,3,Lemon Pepper Freestyle,Drake
49112,4050,3/20/21,4,Leave The Door Open,"Silk Sonic, Bruno Mars"
49129,4051,3/20/21,21,Hold On,Justin Bieber
49135,4052,3/20/21,27,Real As It Gets,Lil Baby
49142,4053,3/20/21,34,Astronaut In The Ocean,Masked Wolf
49176,4054,3/27/21,28,Heartbreak Anniversary,Giveon
49182,4055,3/27/21,34,Street Runner,Rod Wave
49186,4056,3/27/21,38,Beautiful Mistakes,Maroon 5
49189,4057,4/3/21,1,Peaches,"Justin Bieber, Daniel Caesar"
49225,4058,4/3/21,37,Headshot,"Lil Tjay, Polo G"
49227,4059,4/3/21,39,As I Am,Justin Bieber
49229,4060,4/10/21,1,Montero (Call Me By Your Name),Lil Nas X
49238,4061,4/10/21,10,Tombstone,Rod Wave
49246,4062,4/10/21,18,Richer,Rod Wave
49275,4063,4/17/21,7,Deja Vu,Olivia Rodrigo
49304,4064,4/17/21,36,Track Star,Mooski
49308,4065,4/17/21,40,HeatWaves,Glass Animals
49309,4066,4/24/21,1,Rapstar,Polo G
49315,4067,4/24/21,7,Kiss Me More,Doja Cat
49320,4068,4/24/21,12,Ruff Ryders' Anthem,DMX
49330,4069,4/24/21,22,Mr. Perfectly Fine,Taylor Swift
49346,4070,4/24/21,38,Party Up (Up In Here),DMX
49359,4071,5/1/21,11,Solid,"Young Thug, Gunna"
49369,4072,5/1/21,21,Ski,Young Thug
49412,4073,5/8/21,24,Hell Of A View,Eric Church
49422,4074,5/8/21,34,Shottas (Lala),Moneybagg Yo
49436,4075,5/15/21,8,Your Power,Billie Eilish
49444,4076,5/15/21,16,Every Chance I Get,"DJ Khaled, Lil Baby"
49451,4077,5/15/21,23,Sorry Not Sorry,"DJ Khaled, Nas, Jay-Z"
49456,4078,5/15/21,28,Made For You,Jake Owen
49460,4079,5/15/21,32,We're Good,Dua Lipa
49463,4080,5/15/21,35,Breaking Up Was Easy In The 90s,Sam Hunt
49474,4081,5/22/21,6,Interlude,J. Cole
49478,4082,5/22/21,10,Miss The Rage,Trippie Redd
49508,4083,5/22/21,40,Wockesha,Moneybagg Yo
49509,4084,5/29/21,1,Good 4 U,Olivia Rodrigo
49510,4085,5/29/21,2,My Life,"J. Cole, 21 Savage"
49513,4086,5/29/21,5,Amari,J. Cole
49514,4087,5/29/21,6,Pride Is The Devil,J. Cole
49515,4088,5/29/21,7,95 South,J. Cole
49517,4089,5/29/21,9,Seeing Green,"Nicki Minaj, Drake"
49519,4090,5/29/21,11,Applying Pressure,J. Cole
49524,4091,5/29/21,16,100 Mil',J. Cole
49525,4092,5/29/21,17,Let Go My Hand,"J. Cole, Bas"
49526,4093,5/29/21,18,Punchin' The Clock,J. Cole
49536,4094,5/29/21,28,Close,J. Cole
49538,4095,5/29/21,30,Straightenin,Migos
49549,4096,6/5/21,1,Butter,BTS
49555,4097,6/5/21,7,Traitor,Olivia Rodrigo
49556,4098,6/5/21,8,Brutal,Olivia Rodrigo
49559,4099,6/5/21,11,Enough For You,Olivia Rodrigo
49560,4100,6/5/21,12,Happier,Olivia Rodrigo
49562,4101,6/5/21,14,Favorite Crime,Olivia Rodrigo
49564,4102,6/5/21,16,"1 Step Forward, 3 Steps Back",Olivia Rodrigo
49567,4103,6/5/21,19,"Jealousy, Jealousy",Olivia Rodrigo
49573,4104,6/5/21,25,Hope Ur OK,Olivia Rodrigo
49580,4105,6/5/21,32,Gang Gang,Polo G
49621,4106,6/12/21,33,Gone,Dierks Bentley
49625,4107,6/12/21,37,Famous Friends,Chris Young
49626,4108,6/12/21,38,Settling Down,Miranda Lambert
49634,4109,6/19/21,6,Yonaguni,Bad Bunny
49638,4110,6/19/21,10,Hats Off,"Lil Baby, Lil Durk"
49640,4111,6/19/21,12,Late At Night,Roddy Ricch
49644,4112,6/19/21,16,The Voice Of The Heroes,Lil Baby
49647,4113,6/19/21,19,Lost Cause,Billie Eilish
49653,4114,6/19/21,25,2040,Lil Baby
49656,4115,6/19/21,28,How It Feels,Lil Baby
49667,4116,6/19/21,39,Lil Bit,Nelly
49677,4117,6/26/21,9,Having Our Way,Migos
49679,4118,6/26/21,11,Thot Shit,Megan Thee Stallion
49689,4119,6/26/21,21,No Return,"Polo G, The Kid LAROI"
49690,4120,6/26/21,22,Avalanche,Migos
49699,4121,6/26/21,31,Need To Know,Doja Cat
49701,4122,6/26/21,33,Blame It On You,Jason Aldean
49706,4123,6/26/21,38,Todo De Ti,Rauw Alejandro
49741,4124,7/3/21,33,Leave Before You Love Me,Marshmello
49742,4125,7/3/21,34,Ball If I Want To,DaBaby
49746,4126,7/3/21,38,Almost Maybes,Jordan Davis
49753,4127,7/10/21,5,Bad Habits,Ed Sheeran
49757,4128,7/10/21,9,You Right,Doja Cat
49761,4129,7/10/21,13,Wusyaname,"Tyler, The Creator"
49765,4130,7/10/21,17,Ain't Shit,Doja Cat
49778,4131,7/10/21,30,Fancy Like,Walker Hayes
49784,4132,7/10/21,36,AM,"Nio Garcia, J Balvin"
49800,4133,7/17/21,12,Am I The Only One,Aaron Lewis
49808,4134,7/17/21,20,Single Saturday Night,Cole Swindell
49817,4135,7/17/21,29,Glad You Exist,Dan + Shay
49826,4136,7/17/21,38,Drinkin' Beer. Talkin' God. Amen.,Chase Rice
49828,4137,7/17/21,40,Beggin',Maneskin
49829,4138,7/24/21,1,Permission To Dance,BTS
49831,4139,7/24/21,3,Stay,Kid Laroi
49839,4140,7/24/21,11,Motley Crew,Post Malone
49841,4141,7/24/21,13,Whole Lotta Money,BIA
49863,4142,7/24/21,35,NDA,Billie Eilish
49878,4143,7/31/21,10,Wild Side,Normani
49910,4144,8/7/21,2,Industry Baby,Lil Nas X
49918,4145,8/7/21,10,If I Didn't Love You,Jason Aldean
49956,4146,8/14/21,8,Happier Than Ever,Billie Eilish
49957,4147,8/14/21,9,Skate,"Silk Sonic, Bruno Mars"
49975,4148,8/14/21,27,Waves,Luke Bryan
49979,4149,8/14/21,31,Volvi,Aventura
49994,4150,8/21/21,6,Take My Breath,Weeknd
50018,4151,8/21/21,30,Things A Man Oughta Know,Lainey Wilson
50027,4152,8/21/21,39,Arcade,Duncan Laurence
50028,4153,8/21/21,40,Country Again,Thomas Rhett
50032,4154,8/28/21,4,Rumors,Lizzo
50040,4155,8/28/21,12,Essence,"WizKid, Justin Bieber"
50060,4156,8/28/21,32,Pepas,Farruko
50099,4157,9/4/21,31,Chasing After You,Ryan Hurd
50114,4158,9/11/21,6,Hurricane,Kanye West
50115,4159,9/11/21,7,Jail,Kanye West
50116,4160,9/11/21,8,Off The Grid,Kanye West
50118,4161,9/11/21,10,Ok Ok,Kanye West
50119,4162,9/11/21,11,Junya,Kanye West
50125,4163,9/11/21,17,Moon,Kanye West
50126,4164,9/11/21,18,Family Ties,Baby Keem
50127,4165,9/11/21,19,Praise God,Kanye West
50128,4166,9/11/21,20,Sharing Locations,"Meek Mill, Lil Baby"
50129,4167,9/11/21,21,Jesus Lord,Kanye West
50130,4168,9/11/21,22,Jonah,Kanye West
50133,4169,9/11/21,25,Believe What I Say,Kanye West
50137,4170,9/11/21,29,God Breathed,Kanye West
50146,4171,9/11/21,38,Remote Control,Kanye West
50149,4172,9/18/21,1,Way 2 Sexy,Drake
50150,4173,9/18/21,2,Girls Want Girls,Drake
50151,4174,9/18/21,3,Fair Trade,Drake
50152,4175,9/18/21,4,Champagne Poetry,Drake
50153,4176,9/18/21,5,Knife Talk,"Drake, 21 Savage"
50155,4177,9/18/21,7,In The Bible,"Drake, Lil Durk"
50156,4178,9/18/21,8,Papi's Home,Drake
50157,4179,9/18/21,9,TSU,Drake
50158,4180,9/18/21,10,Love All,Drake
50159,4181,9/18/21,11,No Friends In The Industry,Drake
50160,4182,9/18/21,12,N 2 Deep,Drake
50166,4183,9/18/21,18,IMY2,Drake
50197,4184,9/25/21,9,Shivers,Ed Sheeran
50209,4185,9/25/21,21,Have Mercy,Chloe
50236,4186,10/2/21,8,Thats What I Want,Lil Nas X
50250,4187,10/2/21,22,Cold Beer Calling My Name,Jameson Rodgers
50263,4188,10/2/21,35,A-O-K,Tai Verdes
50267,4189,10/2/21,39,Scoop,Lil Nas X
50269,4190,10/9/21,1,My Universe,Coldplay
50291,4191,10/9/21,23,Bad Morning,YoungBoy Never Broke Again
50293,4192,10/9/21,25,Your Heart,Joyner Lucas
50299,4193,10/9/21,31,On My Side,YoungBoy Never Broke Again
50302,4194,10/9/21,34,Too Easy,Gunna
50307,4195,10/9/21,39,Cold Heart (Pnau Remix),Elton John
50332,4196,10/16/21,24,Memory I Don't Mess With,Lee Brice
50334,4197,10/16/21,26,Love Nwantiti (Ah Ah Ah),"CKay, Joeboy"
50344,4198,10/16/21,36,Gyalis,Capella Grey
50363,4199,10/23/21,15,Who Want Smoke??,"Nardo Wick, G Herbo, Lil Durk"
50370,4200,10/23/21,22,My Boy,Elvie Shane
50374,4201,10/23/21,26,Ghost,Justin Bieber
50379,4202,10/23/21,31,I Was On A Boat That Day,Old Dominion
50381,4203,10/23/21,33,Buy Dirt,Jordan Davis
50387,4204,10/23/21,39,You Should Probably Leave,Chris Stapleton
50389,4205,10/30/21,1,Easy On Me,Adele
50402,4206,10/30/21,14,Bubbly,"Young Thug, Drake"
50416,4207,10/30/21,28,Meet Me At Our Spot,"Anxiety, Willow"
50422,4208,10/30/21,34,Pissed Me Off,Lil Durk
50428,4209,10/30/21,40,Cold As You,Luke Combs
50446,4210,11/6/21,18,Moth To A Flame,Swedish House Mafia
50459,4211,11/6/21,31,Better Days,"Neiked, Mae Muller"
50463,4212,11/6/21,35,Let's Go Brandon,"Bryson Gray, Tyson James"
50497,4213,11/13/21,29,Overpass Graffiti,Ed Sheeran
50504,4214,11/13/21,36,Ghostbusters,Ray Parker Jr
50514,4215,11/20/21,6,One Right Now,Post Malone
50515,4216,11/20/21,7,Smokin' Out The Window,"Silk Sonic, Bruno Mars"
50517,4217,11/20/21,9,Escape Plan,Travis Scott
50518,4218,11/20/21,10,No Love,Summer Walker
50524,4219,11/20/21,16,Bitter,Summer Walker
50528,4220,11/20/21,20,MAFIA,Travis Scott
50536,4221,11/20/21,28,Ex For A Reason,Summer Walker
50547,4222,11/20/21,39,Throw It Away,Summer Walker
50549,4223,11/27/21,1,All Too Well,Taylor Swift
50559,4224,11/27/21,11,Already Dead,Juice WRLD
50593,4225,12/4/21,5,Oh My God,Adele
50601,4226,12/4/21,13,I Drink Wine,Adele
50607,4227,12/4/21,19,My Little Love,Adele
50610,4228,12/4/21,22,Can I Get It,Adele
50618,4229,12/4/21,30,To Be Loved,Adele
50646,4230,12/11/21,18,It's Beginning To Look A Lot Like Christmas,Michael Buble
50648,4231,12/11/21,20,Abcdefu,Gayle
50656,4232,12/11/21,28,Happy Holiday / The Holiday Season,Andy Williams
50661,4233,12/11/21,33,Santa Tell Me,Ariana Grande
50674,4234,12/18/21,6,I Hate U,SZA
50690,4235,12/18/21,22,Super Gremlin,Kodak Black
50708,4236,12/18/21,40,Wandered To LA,Juice WRLD
50732,4237,12/25/21,24,Girl Of My Dreams,Juice WRLD
50737,4238,12/25/21,29,Burn,Juice WRLD
50758,4239,1/1/22,10,Broadway Girls,Lil Durk
50784,4240,1/1/22,36,Merry Christmas,Ed Sheeran
50833,4241,1/15/22,5,We Don't Talk About Bruno,"Carolina Gaitan, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero"
50842,4242,1/15/22,14,Surface Pressure,Jessica Darrow
50862,4243,1/15/22,34,Hrs And Hrs,Muni Long
50864,4244,1/15/22,36,Think 'Bout You,Dustin Lynch
50865,4245,1/15/22,37,Whiskey And Rain,Michael Ray
50868,4246,1/15/22,40,One Mississippi,Kane Brown
50874,4247,1/22/22,6,Pushin P,"Gunna, Future"
50877,4248,1/22/22,9,Sacrifice,Weeknd
50882,4249,1/22/22,14,Fingers Crossed,Lauren Spencer-Smith
50888,4250,1/22/22,20,Thought I Was Playing,Gunna
50896,4251,1/22/22,28,Gasoline,Weeknd
50932,4252,1/29/22,24,P Power,Gunna
50942,4253,1/29/22,34,Big Energy,Latto
50963,4254,2/5/22,15,The Family Madrigal,Stephanie Beatriz
50978,4255,2/5/22,30,Dos Oruguitas,Sebastian Yatra
50981,4256,2/5/22,33,Cold December,Rod Wave
50987,4257,2/5/22,39,Light Switch,Charlie Puth
51027,4258,2/12/22,39,Enemy,"Imagine Dragons, JID"
51030,4259,2/19/22,2,Do We Have A Problem,Nicki Minaj
51063,4260,2/19/22,35,Don't Play That,King Von
51067,4261,2/19/22,39,Cigarettes,Juice WRLD
51079,4262,2/26/22,11,MAMIII,Becky G
51080,4263,2/26/22,12,The Joker And The Queen,Ed Sheeran
51084,4264,2/26/22,16,Bussin,Nicki Minaj
51088,4265,2/26/22,20,Still D.R.E.,Dr. Dre
51096,4266,2/26/22,28,Worst Day,Future
51126,4267,3/5/22,18,Nail Tech,Jack Harlow
51141,4268,3/5/22,34,What Else Can I Do?,Diane Guerrero
51144,4269,3/5/22,37,Ahhh Ha,Lil Durk
51187,4270,3/12/22,40,The Motto,Tiesto
51202,4271,3/19/22,15,Bam Bam,Camila Cabello
51218,4272,3/19/22,31,Beers On Me,"Dierks Bentley, Breland"
51219,4273,3/19/22,32,To Be Loved By You,Parker McCollum
51224,4274,3/19/22,37,Boyfriend,Dove Cameron
51227,4275,3/19/22,40,AA,Walker Hayes
51236,4276,3/26/22,9,Sweetest Pie,Megan Thee Stallion
51247,4277,3/26/22,20,What Happened To Virgil,Lil Durk
51248,4278,3/26/22,21,Petty Too,Lil Durk
51254,4279,3/26/22,27,No Interviews,Lil Durk
51257,4280,3/26/22,30,Golden Child,Lil Durk
51260,4281,3/26/22,33,Thinking With My Dick,Kevin Gates
51266,4282,3/26/22,39,Handsomer,Russ
51276,4283,4/2/22,9,Woman,Doja Cat
51295,4284,4/2/22,28,Doin' This,Luke Combs
51297,4285,4/2/22,30,Blick Blick!,Coi Leray
51302,4286,4/2/22,35,Never Say Never,Cole Swindell
51323,4287,4/9/22,16,Soy El Unico,Yahritza Y Su Esencia
51348,4288,4/16/22,1,As It Was,Harry Styles
51376,4289,4/16/22,29,In My Head,Lil Tjay
51378,4290,4/16/22,31,Drunk (And I Don't Wanna Go Home),Elle King
51380,4291,4/16/22,33,When You're Gone,Shawn Mendes
51387,4292,4/16/22,40,Slow Down Summer,Thomas Rhett
51388,4293,4/23/22,1,First Class,Jack Harlow
51397,4294,4/23/22,10,Right On,Lil Baby
51399,4295,4/23/22,12,In A Minute,Lil Baby
51424,4296,4/23/22,37,To The Moon!,JNR CHOI
51427,4297,4/23/22,40,London,BIA
51433,4298,4/30/22,6,Don't Think Jesus,Morgan Wallen
51463,4299,4/30/22,36,Numb Little Bug,Em Beihold
51467,4300,4/30/22,40,About Damn Time,Lizzo
51478,4301,5/7/22,11,Thousand Miles,Kid LAROI
51494,4302,5/7/22,27,Plan B,Megan Thee Stallion
51497,4303,5/7/22,30,Trouble With A Heartbreak,Jason Aldean
51500,4304,5/7/22,33,Provenza,Karol G
51508,4305,5/14/22,1,Wait For U,"Future, Drake"
51511,4306,5/14/22,4,Puffin On Zootiez,Future
51517,4307,5/14/22,10,712PM,Future
51551,4308,5/21/22,4,Moscow Mule,Bad Bunny
51552,4309,5/21/22,5,Titi Me Pregunto,Bad Bunny
51553,4310,5/21/22,6,Despues De La Playa,Bad Bunny
51556,4311,5/21/22,9,Thought You Should Know,Morgan Wallen
51557,4312,5/21/22,10,Party,Bad Bunny
51559,4313,5/21/22,12,The Heart Part 5,Kendrick Lamar
51561,4314,5/21/22,14,Un Ratito,Bad Bunny
51565,4315,5/21/22,18,Dua Lipa,Jack Harlow
51567,4316,5/21/22,20,Yo No Soy Celoso,Bad Bunny
51568,4317,5/21/22,21,Churchill Downs,Jack Harlow
51590,4318,5/28/22,3,N95,Kendrick Lamar
51592,4319,5/28/22,5,Die Hard,"Kendrick Lamar, Blxst"
51593,4320,5/28/22,6,You Proof,Morgan Wallen
51594,4321,5/28/22,7,Silent Hill,Kendrick Lamar
51595,4322,5/28/22,8,United In Grief,Kendrick Lamar
51611,4323,5/28/22,24,Cooped Up,Post Malone
51631,4324,6/4/22,4,Late Night Talking,Harry Styles
51633,4325,6/4/22,6,Music For A Sushi Restaurant,Harry Styles
51635,4326,6/4/22,8,Matilda,Harry Styles
51667,4327,6/4/22,40,Something In The Orange,Zach Bryan
51673,4328,6/11/22,6,Running Up That Hill (A Deal With God),Kate Bush
51683,4329,6/11/22,16,True Love,Kanye West
51687,4330,6/11/22,20,Take My Name,Parmalee
51700,4331,6/11/22,32,Ojitos Lindos,Bad Bunny
51704,4332,6/11/22,36,'Til You Can't,Cody Johnson
51715,4333,6/18/22,7,I Like You (A Happier Song),Post Malone
51741,4334,6/18/22,33,Distraction,Polo G
51742,4335,6/18/22,34,Get Into It (Yuh),Doja Cat
51755,4336,6/25/22,7,Glimpse Of Us,Joji
51759,4337,6/25/22,11,Yet To Come,BTS
51766,4338,6/25/22,18,Cash In Cash Out,"Pharrell Williams, 21 Savage"
51768,4339,6/25/22,20,Rock And A Hard Place,Bailey Zimmerman
51785,4340,6/25/22,37,Damn Strait,Scotty McCreery
51788,4341,6/25/22,40,Fall In Love,Bailey Zimmerman
51789,4342,7/2/22,1,Jimmy Cooks,Drake
51795,4343,7/2/22,7,Sticky,Drake
51796,4344,7/2/22,8,Falling Back,Drake
51798,4345,7/2/22,10,Texts Go Green,Drake
51800,4346,7/2/22,12,Massive,Drake
51801,4347,7/2/22,13,Break My Soul,Beyonce Knowles
51803,4348,7/2/22,15,The Kind Of Love We Make,Luke Combs
51807,4349,7/2/22,19,Calling My Name,Drake
51808,4350,7/2/22,20,A Keeper,Drake
51809,4351,7/2/22,21,Currents,Drake
