week,position,song,artist
1997-09-15 00:00:00,25,You Make Me Wanna...,Usher
1997-09-15 00:00:00,26,If You Could Only See,Tonic
1997-09-15 00:00:00,27,I Don't Want To Wait,Paula Cole
1997-09-15 00:00:00,28,Hard To Say I'm Sorry,Az Yet &amp; Peter Cetera
1997-09-15 00:00:00,29,Up Jumps Da Boogie,Magoo &amp; Timbaland
1997-09-15 00:00:00,30,All Cried Out,Allure &amp; 112
1997-09-15 00:00:00,31,Crash Into Me,Dave Matthews Band
1997-09-15 00:00:00,32,Never Make A Promise,Dru Hill
1997-09-15 00:00:00,33,Not Tonight,"Lil' Kim Feat. Da Brat. Left Eye, Elliott And Angie Martinez"
1997-09-15 00:00:00,34,A Change Would Do You Good,Sheryl Crow
1997-09-15 00:00:00,35,You Should Be Mine (Don't Waste Your Time),Brian McKnight &amp; Mase
1997-09-15 00:00:00,36,What About Us,Total
1997-09-15 00:00:00,37,The Impression That I Get,Mighty Mighty Bosstones
1997-09-15 00:00:00,38,More Than This,"<img border=""0"" class=""lazyimg"" src=""https://top40-charts.com/images/spacer.gif"" width=""75""/>"
1997-09-15 00:00:00,39,Barely Breathing,Duncan Sheik
1997-09-15 00:00:00,40,Someone,SWV (featuring Puff Daddy)
1997-09-22 00:00:00,1,Foolish Games,Jewel
1997-09-22 00:00:00,2,Quit Playing Games (with My Heart),Backstreet Boys
1997-09-22 00:00:00,3,Semi-charmed Life,Third Eye Blind
1997-09-22 00:00:00,4,2 Become 1,Spice Girls
1997-09-22 00:00:00,5,Honey,Mariah Carey
1997-09-22 00:00:00,6,All For You,Sister Hazel
1997-09-22 00:00:00,7,Invisible Man,98 Degrees
1997-09-22 00:00:00,8,How Do I Live,LeAnn Rimes
1997-09-22 00:00:00,9,I'll Be Missing You,Puff Daddy &amp; Faith Evans
1997-09-22 00:00:00,10,Do You Know,Robyn
1997-09-22 00:00:00,11,Building A Mystery,Sarah McLachlan
1997-09-22 00:00:00,12,Push,Matchbox 20
1997-09-22 00:00:00,13,Sunny Came Home,Shawn Colvin
1997-09-22 00:00:00,14,Men In Black,Will Smith
1997-09-22 00:00:00,15,Bitch,Meredith Brooks
1997-09-22 00:00:00,16,How Bizarre,Omc
1997-09-22 00:00:00,17,Barbie Girl,Aqua
1997-09-22 00:00:00,18,Fly,Sugar Ray
1997-09-22 00:00:00,19,The Freshmen,Verve Pipe
1997-09-22 00:00:00,20,Where's The Love?,Hanson
1997-09-22 00:00:00,21,Return Of The Mack,Mark Morrison
1997-09-22 00:00:00,22,4 Seasons Of Loneliness,Boyz II Men
1997-09-22 00:00:00,23,Coco Jamboo,Mr.President
1997-09-22 00:00:00,24,The Difference,Wallflowers
1997-09-22 00:00:00,25,I Don't Want To Wait,Paula Cole
1997-09-22 00:00:00,26,If You Could Only See,Tonic
1997-09-22 00:00:00,27,You Make Me Wanna...,Usher
1997-09-22 00:00:00,28,"Mo Money,mo Problems",Notorious B.I.G.
1997-09-22 00:00:00,29,All Cried Out,Allure &amp; 112
1997-09-22 00:00:00,30,Not Tonight,"Lil' Kim Feat. Da Brat. Left Eye, Elliott And Angie Martinez"
1997-09-22 00:00:00,31,On My Own,Peach Union
1997-09-22 00:00:00,32,Up Jumps Da Boogie,Magoo &amp; Timbaland
1997-09-22 00:00:00,33,Hard To Say I'm Sorry,Az Yet &amp; Peter Cetera
1997-09-22 00:00:00,34,Crash Into Me,Dave Matthews Band
1997-09-22 00:00:00,35,Never Make A Promise,Dru Hill
1997-09-22 00:00:00,36,The Impression That I Get,Mighty Mighty Bosstones
1997-09-22 00:00:00,37,You Should Be Mine (Don't Waste Your Time),Brian McKnight &amp; Mase
1997-09-22 00:00:00,38,My Love Is The Shhh!,Somethin' For The People Featuring Trina &amp; Tamara
1997-09-22 00:00:00,39,What About Us,Total
1997-09-22 00:00:00,40,Barely Breathing,Duncan Sheik
1997-09-29 00:00:00,1,Foolish Games,Jewel
1997-09-29 00:00:00,2,Quit Playing Games (with My Heart),Backstreet Boys
1997-09-29 00:00:00,3,Semi-charmed Life,Third Eye Blind
1997-09-29 00:00:00,4,2 Become 1,Spice Girls
1997-09-29 00:00:00,5,Honey,Mariah Carey
1997-09-29 00:00:00,6,Push,Matchbox 20
1997-09-29 00:00:00,7,All For You,Sister Hazel
1997-09-29 00:00:00,8,How Do I Live,LeAnn Rimes
1997-09-29 00:00:00,9,Invisible Man,98 Degrees
1997-09-29 00:00:00,10,4 Seasons Of Loneliness,Boyz II Men
1997-09-29 00:00:00,11,Building A Mystery,Sarah McLachlan
1997-09-29 00:00:00,12,Fly,Sugar Ray
1997-09-29 00:00:00,13,I'll Be Missing You,Puff Daddy &amp; Faith Evans
1997-09-29 00:00:00,14,Do You Know,Robyn
1997-09-29 00:00:00,15,Men In Black,Will Smith
1997-09-29 00:00:00,16,Sunny Came Home,Shawn Colvin
1997-09-29 00:00:00,17,Bitch,Meredith Brooks
1997-09-29 00:00:00,18,Barbie Girl,Aqua
1997-09-29 00:00:00,19,How Bizarre,Omc
1997-09-29 00:00:00,20,I Don't Want To Wait,Paula Cole
1997-09-29 00:00:00,21,The Freshmen,Verve Pipe
1997-09-29 00:00:00,22,All Cried Out,Allure &amp; 112
1997-09-29 00:00:00,23,If You Could Only See,Tonic
1997-09-29 00:00:00,24,The Difference,Wallflowers
1997-09-29 00:00:00,25,"Mo Money,mo Problems",Notorious B.I.G.
1997-09-29 00:00:00,26,You Make Me Wanna...,Usher
1997-09-29 00:00:00,27,On My Own,Peach Union
1997-09-29 00:00:00,28,Where's The Love?,Hanson
1997-09-29 00:00:00,29,Coco Jamboo,Mr.President
1997-09-29 00:00:00,30,The Impression That I Get,Mighty Mighty Bosstones
1997-09-29 00:00:00,31,Return Of The Mack,Mark Morrison
1997-09-29 00:00:00,32,Not Tonight,"Lil' Kim Feat. Da Brat. Left Eye, Elliott And Angie Martinez"
1997-09-29 00:00:00,33,Up Jumps Da Boogie,Magoo &amp; Timbaland
1997-09-29 00:00:00,34,You Should Be Mine (Don't Waste Your Time),Brian McKnight &amp; Mase
1997-09-29 00:00:00,35,Criminal,Fiona Apple
1997-09-29 00:00:00,36,Never Make A Promise,Dru Hill
1997-09-29 00:00:00,37,My Love Is The Shhh!,Somethin' For The People Featuring Trina &amp; Tamara
1997-09-29 00:00:00,38,What About Us,Total
1997-09-29 00:00:00,39,Crash Into Me,Dave Matthews Band
1997-09-29 00:00:00,40,Butta Love,Next
1997-10-06 00:00:00,1,Foolish Games,Jewel
1997-10-06 00:00:00,2,Quit Playing Games (with My Heart),Backstreet Boys
1997-10-06 00:00:00,3,Semi-charmed Life,Third Eye Blind
1997-10-06 00:00:00,4,Honey,Mariah Carey
1997-10-06 00:00:00,5,Fly,Sugar Ray
1997-10-06 00:00:00,6,2 Become 1,Spice Girls
1997-10-06 00:00:00,7,How Do I Live,LeAnn Rimes
1997-10-06 00:00:00,8,Push,Matchbox 20
1997-10-06 00:00:00,9,All For You,Sister Hazel
1997-10-06 00:00:00,10,4 Seasons Of Loneliness,Boyz II Men
1997-10-06 00:00:00,11,Invisible Man,98 Degrees
1997-10-06 00:00:00,12,Building A Mystery,Sarah McLachlan
1997-10-06 00:00:00,13,I'll Be Missing You,Puff Daddy &amp; Faith Evans
1997-10-06 00:00:00,14,Do You Know,Robyn
1997-10-06 00:00:00,15,Men In Black,Will Smith
1997-10-06 00:00:00,16,I Don't Want To Wait,Paula Cole
1997-10-06 00:00:00,17,All Cried Out,Allure &amp; 112
1997-10-06 00:00:00,18,How Bizarre,Omc
1997-10-06 00:00:00,19,On My Own,Peach Union
1997-10-06 00:00:00,20,Bitch,Meredith Brooks
1997-10-06 00:00:00,21,If You Could Only See,Tonic
1997-10-06 00:00:00,22,"Mo Money,mo Problems",Notorious B.I.G.
1997-10-06 00:00:00,23,Barbie Girl,Aqua
1997-10-06 00:00:00,24,Candle In The Wind 1997,Elton John
1997-10-06 00:00:00,25,The Freshmen,Verve Pipe
1997-10-06 00:00:00,26,Sunny Came Home,Shawn Colvin
1997-10-06 00:00:00,27,You Make Me Wanna...,Usher
1997-10-06 00:00:00,28,The Difference,Wallflowers
1997-10-06 00:00:00,29,The Impression That I Get,Mighty Mighty Bosstones
1997-10-06 00:00:00,30,"Too Gone,too Long",En Vogue
1997-10-06 00:00:00,31,Show Me Love,Robyn
1997-10-06 00:00:00,32,My Love Is The Shhh!,Somethin' For The People Featuring Trina &amp; Tamara
1997-10-06 00:00:00,33,You Should Be Mine (Don't Waste Your Time),Brian McKnight &amp; Mase
1997-10-06 00:00:00,34,The One I Gave My Heart To,Aaliyah
1997-10-06 00:00:00,35,Up Jumps Da Boogie,Magoo &amp; Timbaland
1997-10-06 00:00:00,36,Coco Jamboo,Mr.President
1997-10-06 00:00:00,37,Criminal,Fiona Apple
1997-10-06 00:00:00,38,What About Us,Total
1997-10-06 00:00:00,39,Tubthumping,Chumbawamba
1997-10-06 00:00:00,40,Legend Of A Cowgirl,Imani Coppola
1997-10-13 00:00:00,1,Foolish Games,Jewel
1997-10-13 00:00:00,2,Quit Playing Games (with My Heart),Backstreet Boys
1997-10-13 00:00:00,3,Semi-charmed Life,Third Eye Blind
1997-10-13 00:00:00,4,How Do I Live,LeAnn Rimes
1997-10-13 00:00:00,5,Fly,Sugar Ray
1997-10-13 00:00:00,6,4 Seasons Of Loneliness,Boyz II Men
1997-10-13 00:00:00,7,Honey,Mariah Carey
1997-10-13 00:00:00,8,2 Become 1,Spice Girls
1997-10-13 00:00:00,9,Push,Matchbox 20
1997-10-13 00:00:00,10,All For You,Sister Hazel
1997-10-13 00:00:00,11,Building A Mystery,Sarah McLachlan
1997-10-13 00:00:00,12,Invisible Man,98 Degrees
1997-10-13 00:00:00,13,I'll Be Missing You,Puff Daddy &amp; Faith Evans
1997-10-13 00:00:00,14,All Cried Out,Allure &amp; 112
1997-10-13 00:00:00,15,Do You Know,Robyn
1997-10-13 00:00:00,16,I Don't Want To Wait,Paula Cole
1997-10-13 00:00:00,17,On My Own,Peach Union
1997-10-13 00:00:00,18,Candle In The Wind 1997,Elton John
1997-10-13 00:00:00,19,Men In Black,Will Smith
1997-10-13 00:00:00,20,Show Me Love,Robyn
1997-10-13 00:00:00,21,If You Could Only See,Tonic
1997-10-13 00:00:00,22,"Mo Money,mo Problems",Notorious B.I.G.
1997-10-13 00:00:00,23,How Bizarre,Omc
1997-10-13 00:00:00,24,Bitch,Meredith Brooks
1997-10-13 00:00:00,25,You Make Me Wanna...,Usher
1997-10-13 00:00:00,26,The Impression That I Get,Mighty Mighty Bosstones
1997-10-13 00:00:00,27,"Too Gone,too Long",En Vogue
1997-10-13 00:00:00,28,My Love Is The Shhh!,Somethin' For The People Featuring Trina &amp; Tamara
1997-10-13 00:00:00,29,Tubthumping,Chumbawamba
1997-10-13 00:00:00,30,Legend Of A Cowgirl,Imani Coppola
1997-10-13 00:00:00,31,Barbie Girl,Aqua
1997-10-13 00:00:00,32,You Should Be Mine (Don't Waste Your Time),Brian McKnight &amp; Mase
1997-10-13 00:00:00,33,The One I Gave My Heart To,Aaliyah
1997-10-13 00:00:00,34,The Freshmen,Verve Pipe
1997-10-13 00:00:00,35,What About Us,Total
1997-10-13 00:00:00,36,The Difference,Wallflowers
1997-10-13 00:00:00,37,Criminal,Fiona Apple
1997-10-13 00:00:00,38,Butta Love,Next
1997-10-13 00:00:00,39,Up Jumps Da Boogie,Magoo &amp; Timbaland
1997-10-13 00:00:00,40,Walkin' On The Sun,Smash Mouth
1997-10-20 00:00:00,1,Foolish Games,Jewel
1997-10-20 00:00:00,2,How Do I Live,LeAnn Rimes
1997-10-20 00:00:00,3,Fly,Sugar Ray
1997-10-20 00:00:00,4,Quit Playing Games (with My Heart),Backstreet Boys
1997-10-20 00:00:00,5,4 Seasons Of Loneliness,Boyz II Men
1997-10-20 00:00:00,6,Semi-charmed Life,Third Eye Blind
1997-10-20 00:00:00,7,Push,Matchbox 20
1997-10-20 00:00:00,8,Honey,Mariah Carey
1997-10-20 00:00:00,9,2 Become 1,Spice Girls
1997-10-20 00:00:00,10,Building A Mystery,Sarah McLachlan
1997-10-20 00:00:00,11,All For You,Sister Hazel
1997-10-20 00:00:00,12,Invisible Man,98 Degrees
1997-10-20 00:00:00,13,All Cried Out,Allure &amp; 112
1997-10-20 00:00:00,14,I Don't Want To Wait,Paula Cole
1997-10-20 00:00:00,15,Tubthumping,Chumbawamba
1997-10-20 00:00:00,16,I'll Be Missing You,Puff Daddy &amp; Faith Evans
1997-10-20 00:00:00,17,On My Own,Peach Union
1997-10-20 00:00:00,18,Show Me Love,Robyn
1997-10-20 00:00:00,19,Do You Know,Robyn
1997-10-20 00:00:00,20,If You Could Only See,Tonic
1997-10-20 00:00:00,21,Candle In The Wind 1997,Elton John
1997-10-20 00:00:00,22,"Mo Money,mo Problems",Notorious B.I.G.
1997-10-20 00:00:00,23,Legend Of A Cowgirl,Imani Coppola
1997-10-20 00:00:00,24,Men In Black,Will Smith
1997-10-20 00:00:00,25,"Too Gone,too Long",En Vogue
1997-10-20 00:00:00,26,Walkin' On The Sun,Smash Mouth
1997-10-20 00:00:00,27,You Make Me Wanna...,Usher
1997-10-20 00:00:00,28,The Impression That I Get,Mighty Mighty Bosstones
1997-10-20 00:00:00,29,How Bizarre,Omc
1997-10-20 00:00:00,30,My Love Is The Shhh!,Somethin' For The People Featuring Trina &amp; Tamara
1997-10-20 00:00:00,31,Bitch,Meredith Brooks
1997-10-20 00:00:00,32,Criminal,Fiona Apple
1997-10-20 00:00:00,33,The One I Gave My Heart To,Aaliyah
1997-10-20 00:00:00,34,You Should Be Mine (Don't Waste Your Time),Brian McKnight &amp; Mase
1997-10-20 00:00:00,35,What About Us,Total
1997-10-20 00:00:00,36,Butta Love,Next
1997-10-20 00:00:00,37,The Freshmen,Verve Pipe
1997-10-20 00:00:00,38,I Care 'bout You,Milestone
1997-10-20 00:00:00,39,Everything,Mary J. Blige
1997-10-20 00:00:00,40,Takes A Little Time,Amy Grant
1997-10-27 00:00:00,1,Foolish Games,Jewel
1997-10-27 00:00:00,2,Fly,Sugar Ray
1997-10-27 00:00:00,3,4 Seasons Of Loneliness,Boyz II Men
1997-10-27 00:00:00,4,How Do I Live,LeAnn Rimes
1997-10-27 00:00:00,5,Quit Playing Games (with My Heart),Backstreet Boys
1997-10-27 00:00:00,6,Semi-charmed Life,Third Eye Blind
1997-10-27 00:00:00,7,Push,Matchbox 20
1997-10-27 00:00:00,8,Tubthumping,Chumbawamba
1997-10-27 00:00:00,9,I Don't Want To Wait,Paula Cole
1997-10-27 00:00:00,10,Building A Mystery,Sarah McLachlan
1997-10-27 00:00:00,11,2 Become 1,Spice Girls
1997-10-27 00:00:00,12,All For You,Sister Hazel
1997-10-27 00:00:00,13,All Cried Out,Allure &amp; 112
1997-10-27 00:00:00,14,Show Me Love,Robyn
1997-10-27 00:00:00,15,Invisible Man,98 Degrees
1997-10-27 00:00:00,16,Honey,Mariah Carey
1997-10-27 00:00:00,17,I'll Be Missing You,Puff Daddy &amp; Faith Evans
1997-10-27 00:00:00,18,If You Could Only See,Tonic
1997-10-27 00:00:00,19,You Make Me Wanna...,Usher
1997-10-27 00:00:00,20,Legend Of A Cowgirl,Imani Coppola
1997-10-27 00:00:00,21,Walkin' On The Sun,Smash Mouth
1997-10-27 00:00:00,22,"Mo Money,mo Problems",Notorious B.I.G.
1997-10-27 00:00:00,23,On My Own,Peach Union
1997-10-27 00:00:00,24,Do You Know,Robyn
1997-10-27 00:00:00,25,Candle In The Wind 1997,Elton John
1997-10-27 00:00:00,26,Criminal,Fiona Apple
1997-10-27 00:00:00,27,"Too Gone,too Long",En Vogue
1997-10-27 00:00:00,28,Men In Black,Will Smith
1997-10-27 00:00:00,29,The Impression That I Get,Mighty Mighty Bosstones
1997-10-27 00:00:00,30,How Bizarre,Omc
1997-10-27 00:00:00,31,My Love Is The Shhh!,Somethin' For The People Featuring Trina &amp; Tamara
1997-10-27 00:00:00,32,The One I Gave My Heart To,Aaliyah
1997-10-27 00:00:00,33,Butterfly,Mariah Carey
1997-10-27 00:00:00,34,What About Us,Total
1997-10-27 00:00:00,35,You Should Be Mine (Don't Waste Your Time),Brian McKnight &amp; Mase
1997-10-27 00:00:00,36,Butta Love,Next
1997-10-27 00:00:00,37,Everything,Mary J. Blige
1997-10-27 00:00:00,38,I Care 'bout You,Milestone
1997-10-27 00:00:00,39,Takes A Little Time,Amy Grant
1997-10-27 00:00:00,40,Bitch,Meredith Brooks
1997-11-03 00:00:00,1,Fly,Sugar Ray
1997-11-03 00:00:00,2,Foolish Games,Jewel
1997-11-03 00:00:00,3,4 Seasons Of Loneliness,Boyz II Men
1997-11-03 00:00:00,4,How Do I Live,LeAnn Rimes
1997-11-03 00:00:00,5,Tubthumping,Chumbawamba
1997-11-03 00:00:00,6,Push,Matchbox 20
1997-11-03 00:00:00,7,Semi-charmed Life,Third Eye Blind
1997-11-03 00:00:00,8,Quit Playing Games (with My Heart),Backstreet Boys
1997-11-03 00:00:00,9,I Don't Want To Wait,Paula Cole
1997-11-03 00:00:00,10,Building A Mystery,Sarah McLachlan
1997-11-03 00:00:00,11,All Cried Out,Allure &amp; 112
1997-11-03 00:00:00,12,All For You,Sister Hazel
1997-11-03 00:00:00,13,Show Me Love,Robyn
1997-11-03 00:00:00,14,2 Become 1,Spice Girls
1997-11-03 00:00:00,15,Invisible Man,98 Degrees
1997-11-03 00:00:00,16,Walkin' On The Sun,Smash Mouth
1997-11-03 00:00:00,17,You Make Me Wanna...,Usher
1997-11-03 00:00:00,18,If You Could Only See,Tonic
1997-11-03 00:00:00,19,Legend Of A Cowgirl,Imani Coppola
1997-11-03 00:00:00,20,Honey,Mariah Carey
1997-11-03 00:00:00,21,Criminal,Fiona Apple
1997-11-03 00:00:00,22,I'll Be Missing You,Puff Daddy &amp; Faith Evans
1997-11-03 00:00:00,23,Butterfly,Mariah Carey
1997-11-03 00:00:00,24,Candle In The Wind 1997,Elton John
1997-11-03 00:00:00,25,The Impression That I Get,Mighty Mighty Bosstones
1997-11-03 00:00:00,26,"Mo Money,mo Problems",Notorious B.I.G.
1997-11-03 00:00:00,27,My Love Is The Shhh!,Somethin' For The People Featuring Trina &amp; Tamara
1997-11-03 00:00:00,28,On My Own,Peach Union
1997-11-03 00:00:00,29,"Too Gone,too Long",En Vogue
1997-11-03 00:00:00,30,Men In Black,Will Smith
1997-11-03 00:00:00,31,The One I Gave My Heart To,Aaliyah
1997-11-03 00:00:00,32,How Bizarre,Omc
1997-11-03 00:00:00,33,My Body,LSG
1997-11-03 00:00:00,34,Feel So Good,Mase
1997-11-03 00:00:00,35,Do You Know,Robyn
1997-11-03 00:00:00,36,What About Us,Total
1997-11-03 00:00:00,37,Sock It 2 Me,Missy 'Misdemeanor' Elliott
1997-11-03 00:00:00,38,I Will Come To You,Hanson
1997-11-03 00:00:00,39,Takes A Little Time,Amy Grant
1997-11-03 00:00:00,40,Butta Love,Next
1997-11-10 00:00:00,1,Fly,Sugar Ray
1997-11-10 00:00:00,2,Tubthumping,Chumbawamba
1997-11-10 00:00:00,3,How Do I Live,LeAnn Rimes
1997-11-10 00:00:00,4,Foolish Games,Jewel
1997-11-10 00:00:00,5,4 Seasons Of Loneliness,Boyz II Men
1997-11-10 00:00:00,6,Show Me Love,Robyn
1997-11-10 00:00:00,7,I Don't Want To Wait,Paula Cole
1997-11-10 00:00:00,8,Push,Matchbox 20
1997-11-10 00:00:00,9,Semi-charmed Life,Third Eye Blind
1997-11-10 00:00:00,10,All Cried Out,Allure &amp; 112
1997-11-10 00:00:00,11,Quit Playing Games (with My Heart),Backstreet Boys
1997-11-10 00:00:00,12,Building A Mystery,Sarah McLachlan
1997-11-10 00:00:00,13,You Make Me Wanna...,Usher
1997-11-10 00:00:00,14,All For You,Sister Hazel
1997-11-10 00:00:00,15,Walkin' On The Sun,Smash Mouth
1997-11-10 00:00:00,16,Invisible Man,98 Degrees
1997-11-10 00:00:00,17,2 Become 1,Spice Girls
1997-11-10 00:00:00,18,Criminal,Fiona Apple
1997-11-10 00:00:00,19,If You Could Only See,Tonic
1997-11-10 00:00:00,20,Butterfly,Mariah Carey
1997-11-10 00:00:00,21,Legend Of A Cowgirl,Imani Coppola
1997-11-10 00:00:00,22,I'll Be Missing You,Puff Daddy &amp; Faith Evans
1997-11-10 00:00:00,23,Candle In The Wind 1997,Elton John
1997-11-10 00:00:00,24,Honey,Mariah Carey
1997-11-10 00:00:00,25,The Impression That I Get,Mighty Mighty Bosstones
1997-11-10 00:00:00,26,My Love Is The Shhh!,Somethin' For The People Featuring Trina &amp; Tamara
1997-11-10 00:00:00,27,My Body,LSG
1997-11-10 00:00:00,28,"Mo Money,mo Problems",Notorious B.I.G.
1997-11-10 00:00:00,29,The One I Gave My Heart To,Aaliyah
1997-11-10 00:00:00,30,Feel So Good,Mase
1997-11-10 00:00:00,31,Sock It 2 Me,Missy 'Misdemeanor' Elliott
1997-11-10 00:00:00,32,Breaking All The Rules,She Moves
1997-11-10 00:00:00,33,How Bizarre,Omc
1997-11-10 00:00:00,34,What About Us,Total
1997-11-10 00:00:00,35,Takes A Little Time,Amy Grant
1997-11-10 00:00:00,36,Men In Black,Will Smith
1997-11-10 00:00:00,37,Butta Love,Next
1997-11-10 00:00:00,38,I Will Come To You,Hanson
1997-11-10 00:00:00,39,On My Own,Peach Union
1997-11-10 00:00:00,40,"Too Gone,too Long",En Vogue
1997-11-17 00:00:00,1,Fly,Sugar Ray
1997-11-17 00:00:00,2,Tubthumping,Chumbawamba
1997-11-17 00:00:00,3,How Do I Live,LeAnn Rimes
1997-11-17 00:00:00,4,Foolish Games,Jewel
1997-11-17 00:00:00,5,Show Me Love,Robyn
1997-11-17 00:00:00,6,4 Seasons Of Loneliness,Boyz II Men
1997-11-17 00:00:00,7,All Cried Out,Allure &amp; 112
1997-11-17 00:00:00,8,I Don't Want To Wait,Paula Cole
1997-11-17 00:00:00,9,Push,Matchbox 20
1997-11-17 00:00:00,10,You Make Me Wanna...,Usher
1997-11-17 00:00:00,11,Semi-charmed Life,Third Eye Blind
1997-11-17 00:00:00,12,Quit Playing Games (with My Heart),Backstreet Boys
1997-11-17 00:00:00,13,Building A Mystery,Sarah McLachlan
1997-11-17 00:00:00,14,Walkin' On The Sun,Smash Mouth
1997-11-17 00:00:00,15,Criminal,Fiona Apple
1997-11-17 00:00:00,16,All For You,Sister Hazel
1997-11-17 00:00:00,17,Butterfly,Mariah Carey
1997-11-17 00:00:00,18,Invisible Man,98 Degrees
1997-11-17 00:00:00,19,If You Could Only See,Tonic
1997-11-17 00:00:00,20,Legend Of A Cowgirl,Imani Coppola
1997-11-17 00:00:00,21,2 Become 1,Spice Girls
1997-11-17 00:00:00,22,Breaking All The Rules,She Moves
1997-11-17 00:00:00,23,Candle In The Wind 1997,Elton John
1997-11-17 00:00:00,24,My Body,LSG
1997-11-17 00:00:00,25,My Love Is The Shhh!,Somethin' For The People Featuring Trina &amp; Tamara
1997-11-17 00:00:00,26,"Mo Money,mo Problems",Notorious B.I.G.
1997-11-17 00:00:00,27,I Do,Lisa Loeb
1997-11-17 00:00:00,28,I'll Be Missing You,Puff Daddy &amp; Faith Evans
1997-11-17 00:00:00,29,The One I Gave My Heart To,Aaliyah
1997-11-17 00:00:00,30,I Will Come To You,Hanson
1997-11-17 00:00:00,31,Feel So Good,Mase
1997-11-17 00:00:00,32,Sock It 2 Me,Missy 'Misdemeanor' Elliott
1997-11-17 00:00:00,33,As Long As You Love Me,Backstreet Boys
1997-11-17 00:00:00,34,The Impression That I Get,Mighty Mighty Bosstones
1997-11-17 00:00:00,35,Takes A Little Time,Amy Grant
1997-11-17 00:00:00,36,Honey,Mariah Carey
1997-11-17 00:00:00,37,What About Us,Total
1997-11-17 00:00:00,38,Butta Love,Next
1997-11-17 00:00:00,39,Spice Up Your Life,Spice Girls
1997-11-17 00:00:00,40,Something About The Way You Look Tonight,Elton John
1997-11-24 00:00:00,1,Tubthumping,Chumbawamba
1997-11-24 00:00:00,2,Fly,Sugar Ray
1997-11-24 00:00:00,3,Show Me Love,Robyn
1997-11-24 00:00:00,4,How Do I Live,LeAnn Rimes
1997-11-24 00:00:00,5,Foolish Games,Jewel
1997-11-24 00:00:00,6,I Don't Want To Wait,Paula Cole
1997-11-24 00:00:00,7,You Make Me Wanna...,Usher
1997-11-24 00:00:00,8,4 Seasons Of Loneliness,Boyz II Men
1997-11-24 00:00:00,9,All Cried Out,Allure &amp; 112
1997-11-24 00:00:00,10,Push,Matchbox 20
1997-11-24 00:00:00,11,Semi-charmed Life,Third Eye Blind
1997-11-24 00:00:00,12,Quit Playing Games (with My Heart),Backstreet Boys
1997-11-24 00:00:00,13,Walkin' On The Sun,Smash Mouth
1997-11-24 00:00:00,14,I Will Come To You,Hanson
1997-11-24 00:00:00,15,Butterfly,Mariah Carey
1997-11-24 00:00:00,16,Criminal,Fiona Apple
1997-11-24 00:00:00,17,All For You,Sister Hazel
1997-11-24 00:00:00,18,Building A Mystery,Sarah McLachlan
1997-11-24 00:00:00,19,I Do,Lisa Loeb
1997-11-24 00:00:00,20,Breaking All The Rules,She Moves
1997-11-24 00:00:00,21,If You Could Only See,Tonic
1997-11-24 00:00:00,22,As Long As You Love Me,Backstreet Boys
1997-11-24 00:00:00,23,Invisible Man,98 Degrees
1997-11-24 00:00:00,24,Candle In The Wind 1997,Elton John
1997-11-24 00:00:00,25,Legend Of A Cowgirl,Imani Coppola
1997-11-24 00:00:00,26,My Love Is The Shhh!,Somethin' For The People Featuring Trina &amp; Tamara
1997-11-24 00:00:00,27,My Body,LSG
1997-11-24 00:00:00,28,"Mo Money,mo Problems",Notorious B.I.G.
1997-11-24 00:00:00,29,Feel So Good,Mase
1997-11-24 00:00:00,30,2 Become 1,Spice Girls
1997-11-24 00:00:00,31,The One I Gave My Heart To,Aaliyah
1997-11-24 00:00:00,32,Takes A Little Time,Amy Grant
1997-11-24 00:00:00,33,Sock It 2 Me,Missy 'Misdemeanor' Elliott
1997-11-24 00:00:00,34,I'll Be Missing You,Puff Daddy &amp; Faith Evans
